gid,role,role_score,cluster_id,priority_score,evidence
100000008346837100,consolidator,0.957842,13,0.937038,Признаки консолидации. Вход 9: 254359.00 KZT; выход 25: 1258643.00 KZT; seed-путей 6.
100000002963189100,distributor,0.605389,15,0.650915,Признаки распределения. Вход 1: 490000.00 KZT; выход 7: 5219000.00 KZT; seed-путей 1.
100000004140487100,distributor,0.568588,3,0.648603,Признаки распределения. Вход 1: 24510.00 KZT; выход 10: 262600.00 KZT; seed-путей 1.
100000005386383100,peripheral,0.200000,20,0.647683,Нет специфической роли. Вход 2: 37500.00 KZT; выход 1: 29000.00 KZT; seed-путей 4.
100000007864477100,distributor,0.436484,1,0.647413,Признаки распределения. Вход 2: 76000.00 KZT; выход 6: 203500.00 KZT; seed-путей 2.
100000005031696100,peripheral,0.200000,49,0.646334,Нет специфической роли. Вход 1: 5000.00 KZT; выход 2: 115000.00 KZT; seed-путей 4.
100000003249054100,consolidator,0.854901,3,0.644711,Признаки консолидации. Вход 7: 99700.00 KZT; выход 1: 15000.00 KZT; seed-путей 3.
100000000640800100,peripheral,0.200000,4,0.644170,Нет специфической роли. Вход 1: 80000.00 KZT; выход 4: 518135.00 KZT; seed-путей 1.
100000008213966100,consolidator,0.561293,28,0.643986,Признаки консолидации. Вход 3: 187004.00 KZT; выход 1: 436900.00 KZT; seed-путей 2.
100000008343874100,peripheral,0.200000,4,0.643834,Нет специфической роли. Вход 2: 283535.00 KZT; выход 2: 176400.00 KZT; seed-путей 2.
100000003873332100,peripheral,0.200000,19,0.643572,Нет специфической роли. Вход 1: 23468.00 KZT; выход 4: 286000.00 KZT; seed-путей 1.
100000000076451100,consolidator,0.622875,16,0.642891,Признаки консолидации. Вход 3: 87707.00 KZT; выход 4: 58000.00 KZT; seed-путей 3.
100000003111305100,terminal,0.650000,27,0.640069,Наблюдаемый конец маршрута. Вход 4: 509338.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000003823811100,peripheral,0.200000,20,0.640021,Нет специфической роли. Вход 1: 30000.00 KZT; выход 3: 66130.00 KZT; seed-путей 3.
100000007998965100,consolidator,0.792039,8,0.639776,Признаки консолидации. Вход 5: 278000.00 KZT; выход 1: 26000.00 KZT; seed-путей 4.
100000008546855100,consolidator,0.782446,19,0.639270,Признаки консолидации. Вход 6: 71790.00 KZT; выход 2: 10000.00 KZT; seed-путей 3.
100000002773323100,peripheral,0.200000,10,0.639094,Нет специфической роли. Вход 2: 285000.00 KZT; выход 1: 1171644.00 KZT; seed-путей 3.
100000002901457100,peripheral,0.200000,1,0.638821,Нет специфической роли. Вход 1: 340000.00 KZT; выход 3: 119000.00 KZT; seed-путей 2.
100000008739887100,peripheral,0.200000,4,0.638278,Нет специфической роли. Вход 2: 214000.00 KZT; выход 2: 307000.00 KZT; seed-путей 2.
100000002121357100,peripheral,0.200000,10,0.637923,Нет специфической роли. Вход 2: 255300.00 KZT; выход 1: 113000.00 KZT; seed-путей 3.
100000000673868100,distributor,0.448559,30,0.637748,Признаки распределения. Вход 1: 2030650.00 KZT; выход 5: 383000.00 KZT; seed-путей 1.
100000001609499100,consolidator,0.577386,1,0.637339,Признаки консолидации. Вход 3: 263113.00 KZT; выход 2: 21000.00 KZT; seed-путей 2.
100000007129492100,peripheral,0.200000,12,0.637028,Нет специфической роли. Вход 2: 50990.00 KZT; выход 1: 37000.00 KZT; seed-путей 8.
100000002193259100,peripheral,0.200000,11,0.636736,Нет специфической роли. Вход 2: 48000.00 KZT; выход 3: 58000.00 KZT; seed-путей 4.
100000008438656100,peripheral,0.200000,3,0.635987,Нет специфической роли. Вход 2: 80000.00 KZT; выход 1: 5000.00 KZT; seed-путей 5.
100000004717647100,distributor,0.527522,43,0.635104,Признаки распределения. Вход 1: 300000.00 KZT; выход 5: 2240000.00 KZT; seed-путей 1.
100000004386258100,consolidator,0.605989,11,0.634092,Признаки консолидации. Вход 3: 61700.00 KZT; выход 3: 40000.00 KZT; seed-путей 3.
100000003718221100,peripheral,0.200000,22,0.634048,Нет специфической роли. Вход 2: 350000.00 KZT; выход 4: 423500.00 KZT; seed-путей 2.
100000004209339100,peripheral,0.200000,12,0.633152,Нет специфической роли. Вход 1: 138500.00 KZT; выход 2: 238500.00 KZT; seed-путей 4.
100000002957306100,terminal,0.650000,12,0.633105,Наблюдаемый конец маршрута. Вход 2: 398490.00 KZT; выход 0: 0.00 KZT; seed-путей 8.
100000000810551100,peripheral,0.200000,3,0.632657,Нет специфической роли. Вход 1: 100000.00 KZT; выход 1: 7100.00 KZT; seed-путей 4.
100000006844768100,peripheral,0.200000,1,0.632071,Нет специфической роли. Вход 1: 282000.00 KZT; выход 2: 188000.00 KZT; seed-путей 3.
100000008632060100,distributor,0.559337,1,0.631782,Признаки распределения. Вход 1: 6000.00 KZT; выход 9: 339200.00 KZT; seed-путей 1.
100000004450649100,peripheral,0.200000,6,0.630800,Нет специфической роли. Вход 2: 192528.00 KZT; выход 2: 46527.00 KZT; seed-путей 3.
100000001746925100,peripheral,0.200000,3,0.629712,Нет специфической роли. Вход 1: 65250.00 KZT; выход 1: 5000.00 KZT; seed-путей 4.
100000001584286100,terminal,0.650000,14,0.629393,Наблюдаемый конец маршрута. Вход 2: 738699.00 KZT; выход 0: 0.00 KZT; seed-путей 5.
100000004071080100,consolidator,0.854896,1,0.628308,Признаки консолидации. Вход 9: 238600.00 KZT; выход 2: 46500.00 KZT; seed-путей 2.
100000004315838100,peripheral,0.200000,3,0.628175,Нет специфической роли. Вход 2: 50000.00 KZT; выход 1: 18000.00 KZT; seed-путей 5.
100000000291906100,transit,0.391401,48,0.627845,Признаки транзита. Вход 2: 388000.00 KZT; выход 2: 455854.00 KZT; seed-путей 1.
100000002704875100,terminal,0.650000,4,0.627272,Наблюдаемый конец маршрута. Вход 3: 244891.00 KZT; выход 0: 0.00 KZT; seed-путей 5.
100000008258458100,peripheral,0.200000,63,0.625945,Нет специфической роли. Вход 1: 19000.00 KZT; выход 2: 1557988.00 KZT; seed-путей 2.
100000002941114100,peripheral,0.200000,12,0.624747,Нет специфической роли. Вход 2: 128510.00 KZT; выход 1: 15000.00 KZT; seed-путей 5.
100000003457710100,peripheral,0.200000,6,0.624655,Нет специфической роли. Вход 1: 326555.00 KZT; выход 1: 1306000.00 KZT; seed-путей 3.
100000007472293100,peripheral,0.200000,46,0.623885,Нет специфической роли. Вход 1: 5000.00 KZT; выход 3: 345900.00 KZT; seed-путей 3.
100000008555918100,peripheral,0.200000,3,0.623080,Нет специфической роли. Вход 1: 139211.00 KZT; выход 2: 43300.00 KZT; seed-путей 4.
100000001141268100,peripheral,0.200000,18,0.623069,Нет специфической роли. Вход 2: 480000.00 KZT; выход 1: 10000.00 KZT; seed-путей 3.
100000008650785100,peripheral,0.200000,5,0.621435,Нет специфической роли. Вход 2: 92000.00 KZT; выход 2: 120120.00 KZT; seed-путей 4.
100000003404627100,terminal,0.650000,10,0.620960,Наблюдаемый конец маршрута. Вход 4: 877700.00 KZT; выход 0: 0.00 KZT; seed-путей 5.
100000003154105100,distributor,0.498761,21,0.619548,Признаки распределения. Вход 1: 60000.00 KZT; выход 7: 338000.00 KZT; seed-путей 1.
100000000596954100,peripheral,0.200000,3,0.619446,Нет специфической роли. Вход 1: 120000.00 KZT; выход 2: 48100.00 KZT; seed-путей 4.
100000001253557100,terminal,0.650000,10,0.619335,Наблюдаемый конец маршрута. Вход 5: 210200.00 KZT; выход 0: 0.00 KZT; seed-путей 5.
100000003968044100,peripheral,0.200000,4,0.618877,Нет специфической роли. Вход 1: 40000.00 KZT; выход 3: 311000.00 KZT; seed-путей 2.
100000001222263100,peripheral,0.200000,6,0.618464,Нет специфической роли. Вход 1: 745570.00 KZT; выход 1: 420000.00 KZT; seed-путей 3.
100000001052945100,peripheral,0.200000,56,0.616979,Нет специфической роли. Вход 1: 56520.00 KZT; выход 3: 1595700.00 KZT; seed-путей 1.
100000002618492100,terminal,0.650000,12,0.616285,Наблюдаемый конец маршрута. Вход 2: 296500.00 KZT; выход 0: 0.00 KZT; seed-путей 6.
100000007898453100,peripheral,0.200000,3,0.616203,Нет специфической роли. Вход 1: 24750.00 KZT; выход 2: 320000.00 KZT; seed-путей 4.
100000004722765100,peripheral,0.200000,45,0.616025,Нет специфической роли. Вход 1: 230000.00 KZT; выход 3: 2284500.00 KZT; seed-путей 1.
100000002306369100,distributor,0.447435,3,0.615596,Признаки распределения. Вход 1: 73166.00 KZT; выход 6: 260900.00 KZT; seed-путей 1.
100000002645993100,distributor,0.344236,1,0.615264,Признаки распределения. Вход 2: 49650.00 KZT; выход 5: 86980.00 KZT; seed-путей 2.
100000007229557100,terminal,0.650000,18,0.614305,Наблюдаемый конец маршрута. Вход 3: 878000.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000002356167100,peripheral,0.200000,6,0.613901,Нет специфической роли. Вход 1: 300000.00 KZT; выход 2: 29500.00 KZT; seed-путей 3.
100000001887715100,consolidator,0.614897,18,0.613371,Признаки консолидации. Вход 3: 1331500.00 KZT; выход 1: 750000.00 KZT; seed-путей 2.
100000002481974100,peripheral,0.200000,4,0.612914,Нет специфической роли. Вход 2: 89447.00 KZT; выход 2: 318000.00 KZT; seed-путей 2.
100000004424023100,peripheral,0.200000,7,0.612327,Нет специфической роли. Вход 1: 50000.00 KZT; выход 1: 100000.00 KZT; seed-путей 5.
100000003001661100,distributor,0.458357,28,0.610648,Признаки распределения. Вход 1: 110000.00 KZT; выход 5: 439500.00 KZT; seed-путей 1.
100000001660397100,transit,0.812964,1,0.610150,Признаки транзита. Вход 2: 48600.00 KZT; выход 3: 49000.00 KZT; seed-путей 1.
100000003178549100,peripheral,0.200000,17,0.609508,Нет специфической роли. Вход 2: 250000.00 KZT; выход 4: 89080.00 KZT; seed-путей 1.
100000003068941100,consolidator,0.627068,1,0.609265,Признаки консолидации. Вход 3: 94000.00 KZT; выход 1: 25000.00 KZT; seed-путей 3.
100000004017410100,distributor,0.507349,33,0.608988,Признаки распределения. Вход 2: 193650.00 KZT; выход 5: 1330915.00 KZT; seed-путей 1.
100000001066017100,peripheral,0.200000,1,0.607915,Нет специфической роли. Вход 2: 136123.00 KZT; выход 4: 82500.00 KZT; seed-путей 2.
100000004180097100,consolidator,0.435228,1,0.607761,Признаки консолидации. Вход 3: 104854.00 KZT; выход 3: 47800.00 KZT; seed-путей 1.
100000002369874100,terminal,0.650000,9,0.607720,Наблюдаемый конец маршрута. Вход 4: 600000.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000002443664100,terminal,0.650000,14,0.606872,Наблюдаемый конец маршрута. Вход 3: 556880.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000008169544100,peripheral,0.200000,5,0.606870,Нет специфической роли. Вход 1: 137104.00 KZT; выход 4: 42800.00 KZT; seed-путей 2.
100000005660203100,peripheral,0.200000,5,0.606438,Нет специфической роли. Вход 1: 572899.00 KZT; выход 2: 41000.00 KZT; seed-путей 3.
